InventoryID,DateKey,ProductKey,WarehouseKey,OpeningStock,ClosingStock,StockIn,StockOut,InventoryValue
9242,575,159,37,998,2887,1228,1103,2444107.04
9243,263,78,14,361,1804,247,1293,3187847.33
9244,233,87,1,1184,1101,755,318,2648845.94
9245,276,185,45,3935,1625,311,1558,49298.59
9246,562,180,42,88,4914,1997,261,2114528.01
9247,474,5,34,1317,4190,1004,1658,4060675.44
9248,490,60,41,2049,2441,1551,1016,3156599.16
9249,529,102,38,2228,3380,1987,1594,1813195.05
9250,891,14,35,443,1733,638,1558,1852156.81
9251,920,201,4,765,4787,1656,1961,3333066.58
9252,502,261,10,1962,3504,796,754,3648994.31
9253,36,133,4,3295,4039,1797,866,3909597.61
9254,87,140,2,285,895,1333,1751,4006195.52
9255,962,65,50,126,415,702,35,724514.01
9256,209,281,47,3007,3378,1141,497,3004040.96
9257,374,87,10,327,4333,1940,712,610861.18
9258,584,285,35,3385,295,575,62,3060084.14
9259,393,248,47,1860,3603,1854,667,1046025.44
9260,652,101,38,4959,4937,425,878,351450.27
9261,385,254,10,2725,2299,412,600,1732290.96
9262,988,240,44,4792,950,1471,643,3206291.32
9263,227,286,30,2910,4439,1455,320,3635152.74
9264,338,167,10,1585,1462,1346,1591,1809659.54
9265,792,91,33,2458,1417,290,662,1396470.59
9266,82,43,30,4771,2682,247,1093,3675260.75
9267,435,280,2,2502,2788,423,681,2722357.86
9268,772,152,16,1485,1985,265,95,1356156.27
9269,600,106,8,2597,3846,843,1299,340621.79
9270,186,267,13,1818,4263,351,1537,54196.25
9271,349,100,29,4450,2713,1889,427,4054351.05
9272,848,214,3,1176,1077,755,1300,1619705.2
9273,908,227,10,2357,2359,1022,3,3814350.03
9274,230,197,29,981,4749,1956,1229,4918064.49
9275,982,221,19,2570,2815,997,567,3830431.93
9276,454,110,27,3694,1145,1072,1494,4284650.36
9277,188,159,6,2050,763,1839,1792,4000987.14
9278,910,10,6,2017,2211,1817,1147,4079653.43
9279,11,187,36,3447,1527,206,137,4079580.7
9280,498,299,32,1210,3948,341,779,1259050.22
9281,344,277,1,1768,2441,1584,745,1277924.63
9282,721,122,26,3991,368,1412,1108,126614.85
9283,702,125,29,4093,883,1795,506,193924.39
9284,430,209,26,1139,4590,1692,1787,2120773.23
9285,869,283,48,4834,2882,1866,1207,2106090.76
9286,939,298,45,2445,2686,962,1408,992211.57
9287,742,248,34,2248,4275,1746,470,3440673.84
9288,221,118,24,4363,1052,1582,294,4476221.51
9289,875,260,35,4713,4132,193,145,4215553.93
9290,121,74,1,442,712,970,1959,2529175.48
9291,928,81,14,3089,1929,1740,167,1823463.09
9292,1008,160,23,3191,3696,199,1931,3975615.6
9293,1058,171,15,4223,3948,1391,1052,4360520.05
9294,129,236,16,775,734,1953,1610,284007.43
9295,538,101,40,2624,3242,615,1013,4626419.71
9296,935,113,12,3783,4210,161,706,4287195.06
9297,631,126,18,4181,2667,1652,911,4284030.53
9298,163,187,5,3991,1533,838,1328,4218304.04
9299,830,59,13,205,3493,382,722,4347130.13
9300,318,26,3,2582,896,463,1122,1333378.95
9301,300,203,43,2853,4228,320,1322,736114.98
9302,973,67,39,4144,1119,1943,1694,1360581.9
9303,1065,84,39,165,289,289,1542,93226.17
9304,330,35,39,3554,3444,1412,651,2693113.36
9305,200,226,44,1699,936,77,628,3974325.67
9306,715,55,48,2557,3100,391,1576,2752962.31
9307,1081,194,14,1005,3232,1669,115,767178.87
9308,987,272,9,1261,3583,51,1864,3273681.77
9309,23,226,48,2759,659,1905,185,2423077.89
9310,550,195,34,2502,221,438,949,3602048.45
9311,658,77,21,944,695,79,1981,1771933.98
9312,131,163,43,1684,68,1881,998,1146815.06
9313,556,63,44,2147,4436,1190,882,413934.41
9314,231,79,33,1487,2854,423,909,4150152.32
9315,1029,38,4,2985,4873,1591,1659,1989777.73
9316,1067,182,31,1121,2232,1722,1788,730872.98
9317,873,156,35,614,802,440,1261,3868856.62
9318,605,222,17,2759,4967,279,289,821608.02
9319,247,176,19,3485,1750,1317,869,404520.74
9320,611,107,29,3786,4585,406,176,397220.66
9321,757,183,49,4461,724,429,946,3056100.65
9322,1003,205,43,1827,4444,849,1638,1800159.17
9323,112,62,33,961,1888,1498,993,4310407.54
9324,800,119,39,3675,2839,1606,1067,84451.79
9325,907,140,34,3114,2418,525,650,2161349.82
9326,909,197,3,2080,220,450,95,1147856.57
9327,680,244,23,4202,362,611,496,1924846.74
9328,767,67,1,3021,749,1718,1107,3347956.31
9329,296,218,46,4038,1557,222,1547,3264607.68
9330,485,83,20,3502,1928,1205,1720,4060017.87
9331,71,252,29,735,1172,1729,672,3069746.67
9332,357,7,48,4647,636,1612,1638,2098106.91
9333,225,107,20,4475,353,579,1211,1534137.49
9334,353,91,48,3634,4709,467,1535,2615679.91
9335,396,102,9,2309,4954,346,1414,2610557.96
9336,1041,143,6,3541,3974,1164,1167,398531.24
9337,49,111,16,175,2233,5,243,3839220.99
9338,439,235,26,3160,4555,579,1698,3470027.24
9339,38,285,44,2444,3121,477,1395,1962939.82
9340,540,234,6,2046,4556,1032,247,2476892.8
9341,412,109,48,1057,4113,1059,1896,4835788.69
9342,648,127,20,2366,4628,454,1938,1713147.15
9343,787,207,50,26,2269,937,273,4005781.87
9344,542,27,10,3291,1433,519,408,1055457.39
9345,863,176,44,1504,2756,311,1211,4708065.95
9346,967,66,15,1963,3418,669,778,1791571.51
9347,182,277,35,341,612,1369,376,2670876.47
9348,271,152,12,4450,4705,1419,1123,4285243.15
9349,514,165,10,1663,4696,145,1853,1801967.06
9350,736,261,45,2859,2699,396,838,1779365.47
9351,245,138,16,3366,4895,1829,1456,4979526.59
9352,243,227,31,647,2592,1239,1427,3050996.03
9353,529,24,21,1833,568,494,1628,3104236.73
9354,1027,1,15,4486,3754,1996,1093,772435.83
9355,720,237,29,3637,2997,530,811,2950182.5
9356,1092,239,41,2398,4331,1423,234,4197332.69
9357,1051,47,11,223,3352,1552,1426,165520.85
9358,168,57,8,1318,924,766,1809,1272823.84
9359,608,144,3,839,2316,1731,960,4963772.52
9360,810,213,18,4028,3547,206,303,1500621.33
9361,844,265,27,2779,4520,1626,54,2659101.26
9362,999,32,7,1408,3790,1034,1460,440488.34
9363,412,96,1,1826,3632,763,58,194244.02
9364,273,171,5,3892,3500,325,1566,2374430.34
9365,457,149,39,523,2077,391,1263,981867.04
9366,176,36,18,215,1196,933,905,1986451.27
9367,495,297,50,3201,4344,1861,1436,2950565.89
9368,127,105,16,4968,5,1983,1868,2004956.21
9369,997,12,24,371,1748,1270,1202,2568499.81
9370,643,279,12,2954,3922,1730,171,972578.77
9371,644,58,27,1767,1668,1287,103,260038.45
9372,197,245,16,3073,4369,890,619,1854759.47
9373,310,56,44,2873,3981,192,1717,1235522.99
9374,509,48,30,2685,4068,476,1823,2182749.64
9375,90,286,17,3152,4737,753,1515,4171918.48
9376,430,53,46,4146,4731,333,1238,4334024.0
9377,133,26,2,4324,714,1903,1693,3781208.32
9378,454,231,39,4231,2348,279,328,3770655.94
9379,353,131,4,974,4048,443,1071,2032100.51
9380,808,269,43,3634,292,917,1855,3012988.95
9381,531,179,28,4088,1716,62,1225,970083.28
9382,798,107,37,670,3189,1794,1657,47832.17
9383,73,251,2,1577,615,137,753,2927351.71
9384,208,78,49,4410,3045,1414,481,4703093.74
9385,813,247,3,24,4904,1626,1503,4843922.56
9386,148,221,3,4830,530,581,1152,3552208.83
9387,1091,112,5,4846,552,1992,26,964605.22
9388,970,59,39,2016,4979,1047,652,2905824.17
9389,525,155,47,4936,4970,807,835,4787911.71
9390,986,82,12,1477,3396,270,480,1103928.26
9391,736,273,45,4882,2476,520,1933,2308969.18
9392,415,218,14,3581,1876,1088,1801,2321738.08
9393,556,231,3,2712,1153,156,498,3648393.43
9394,605,150,43,1149,4592,699,976,4403041.56
9395,680,97,45,1117,12,1647,1489,2934633.94
9396,657,104,30,1327,4690,1833,1106,1781949.76
9397,809,18,20,2065,4468,127,875,3880199.71
9398,821,236,19,3528,2673,530,3,1510710.61
9399,673,279,28,3171,2783,1432,967,3355131.94
9400,434,98,46,3264,3376,1945,999,3812717.23
9401,942,182,4,3636,1973,464,262,2351082.72
9402,727,300,46,3394,362,794,29,1972459.52
9403,729,213,30,1359,1419,1753,925,1777268.77
9404,191,57,41,1610,1378,1858,1899,326466.84
9405,840,277,18,3233,1722,1329,1082,4387894.66
9406,787,290,32,536,2664,715,148,4415025.66
9407,1076,258,2,3267,3646,1878,630,1354764.1
9408,1078,146,42,3361,3773,1856,74,2727349.5
9409,535,246,41,4006,2060,79,1494,2645955.49
9410,736,232,20,1701,3873,878,1871,2570749.69
9411,454,33,13,2495,692,1987,607,780351.05
9412,894,16,33,1815,1474,1114,498,2657595.17
9413,31,41,32,2007,4088,424,331,694763.5
9414,934,214,21,63,1393,864,895,1304479.29
9415,380,129,40,1013,2162,1245,1678,539929.93
9416,45,210,16,1308,2625,1172,1170,4990406.57
9417,774,187,24,3719,2393,400,25,968651.04
9418,81,192,31,2686,176,1223,480,1662489.87
9419,392,131,49,983,337,737,805,4230818.81
9420,1038,135,22,1033,72,1284,265,1985262.94
9421,204,178,25,4026,216,534,1497,180762.53
9422,116,101,3,259,4099,400,923,3050603.32
9423,706,87,37,159,4873,1932,883,19120.52
9424,653,88,46,4119,16,1450,1339,3585445.34
9425,406,142,36,1336,1310,1614,848,1686694.35
9426,867,191,4,2239,1899,486,1622,1477949.25
9427,205,152,19,94,117,271,1486,1629752.38
9428,230,269,1,3664,3977,1041,1555,4538251.11
9429,328,229,28,4388,1693,843,693,1101353.82
9430,931,144,37,4822,2974,892,443,4999172.69
9431,800,259,21,106,1808,149,1684,3797972.4
9432,601,138,23,388,3238,408,1634,782100.07
9433,544,89,42,1063,329,1352,294,3372834.08
9434,863,212,27,585,3939,1718,510,3287496.11
9435,12,97,33,3691,4280,1435,1495,1788133.3
9436,328,232,25,4690,751,1363,834,1686595.64
9437,447,144,50,483,69,600,331,1232113.28
9438,266,157,42,3323,3919,400,1732,4259530.02
9439,675,91,42,2927,3725,604,1284,1622644.59
9440,141,186,28,1227,4782,683,458,3999478.68
9441,163,151,14,155,2833,872,226,2153778.67
9442,483,138,11,4584,3676,1317,1608,2377850.41
9443,190,279,19,3193,1322,350,932,4292658.3
9444,338,267,30,4557,1788,640,1408,4703758.36
9445,92,275,50,1917,2765,208,1998,2082533.39
9446,284,86,45,4652,3092,495,1941,3785765.81
9447,550,97,20,2474,4596,125,819,333148.6
9448,815,157,42,3509,180,621,103,1495015.05
9449,151,295,25,2473,2483,1714,491,3724006.11
9450,97,92,40,3213,1001,281,1208,492519.5
9451,514,116,34,2044,3924,1489,1605,1634113.68
9452,271,240,11,229,1958,1182,576,1623692.15
9453,1026,174,43,3988,4456,1302,1571,1237908.1
9454,940,26,1,368,170,445,630,4138739.53
9455,657,157,13,4236,2080,415,1230,3468494.26
9456,695,218,17,3408,3734,100,218,4634397.27
9457,1023,194,18,444,2090,1759,155,3123150.36
9458,36,83,12,2812,1841,1344,1906,1144332.32
9459,280,3,50,1422,2587,1947,1439,3962751.29
9460,979,98,32,3389,2531,31,226,998957.03
9461,1085,264,12,193,3837,1780,1219,2329345.88
9462,699,148,13,3496,3874,1746,1065,3698226.04
9463,119,161,19,2943,585,850,612,968081.72
9464,334,189,13,1363,1038,441,1841,2063586.15
9465,475,292,3,2217,1202,1283,1833,2878906.89
9466,632,120,12,1098,1190,1872,1581,1835502.55
9467,761,57,3,4389,1487,1537,1467,2691660.4
9468,234,160,14,695,3185,949,232,2248501.93
9469,71,248,16,2139,259,308,1071,2685691.86
9470,743,78,25,4894,759,1929,626,209710.87
9471,590,40,39,3795,4998,1541,69,2884254.6
9472,135,239,11,670,2137,133,1258,4076919.92
9473,579,101,8,2480,3484,1982,1048,2425929.16
9474,603,125,47,4598,2270,982,674,247621.22
9475,371,37,30,1360,4874,1258,1275,2680075.38
9476,728,29,32,424,3493,951,64,1688652.31
9477,943,282,46,4001,2706,130,1379,1113113.19
9478,10,248,21,2420,948,564,1661,1260607.8
9479,571,188,14,2555,4305,1307,1145,3891561.51
9480,436,147,26,3407,1950,412,732,1944240.08
9481,130,251,40,2119,1863,514,416,695472.6
9482,201,123,26,4629,306,590,1919,2133916.93
9483,410,24,23,1487,2291,1563,1992,2617302.26
9484,758,130,28,969,1069,543,117,3831974.92
9485,282,197,23,2793,2615,1477,1731,4723589.67
9486,257,241,11,1642,1384,1220,1876,4160558.21
9487,807,87,40,1393,1275,903,1233,2631665.76
9488,939,34,11,4969,3085,1066,1757,4401626.81
9489,415,130,32,4352,3136,496,1460,2825365.02
9490,292,214,5,1902,1132,1167,686,2702870.49
9491,358,283,15,1404,3982,484,557,4397277.95
9492,175,265,17,4741,2902,1805,1213,1241787.28
9493,871,117,14,3572,4924,1153,1599,1554406.45
9494,937,242,47,1814,4203,913,317,4276176.07
9495,861,39,9,1919,4344,1290,1627,4420143.7
9496,381,90,14,899,4110,437,750,2785902.91
9497,578,165,42,3288,1187,86,821,1167246.29
9498,595,188,15,3001,4956,1930,801,4043856.53
9499,231,98,16,213,3061,180,1498,95243.86
9500,241,192,12,3424,3926,706,997,214905.58
9501,904,153,41,3330,3313,1043,1481,1798199.93
9502,839,58,16,2490,3503,457,1674,627428.26
9503,973,160,22,3866,4488,375,827,4121116.77
9504,1074,131,38,1842,3792,567,1085,3056623.58
9505,62,223,11,4984,3181,848,1917,3192683.13
9506,1090,287,32,1026,883,1018,679,2767499.47
9507,643,260,8,679,4398,109,641,3112526.94
9508,416,199,47,2084,2404,152,116,3656027.57
9509,844,3,47,1838,3532,1011,984,455648.95
9510,764,83,47,4380,2997,1843,1411,3852897.36
9511,492,236,32,1189,1903,297,940,4014112.26
9512,402,121,42,413,12,647,149,872023.06
9513,472,137,34,1390,362,986,1413,1814784.36
9514,403,29,39,2921,3019,1615,597,1741025.62
9515,547,210,28,2576,3687,924,462,2319539.89
9516,424,57,15,1295,24,31,1697,4294750.23
9517,401,21,33,2668,4424,1161,1839,2801341.95
9518,788,161,12,490,3821,1391,1484,2858868.07
9519,508,121,29,4984,4273,1079,1374,4290315.72
9520,347,113,18,3560,4615,889,701,4261912.65
9521,354,93,38,1858,559,1030,1044,638221.66
9522,229,155,26,69,666,1198,260,3377118.29
9523,204,199,32,4058,1809,793,914,665616.79
9524,624,99,36,4147,2161,115,898,3216121.84
9525,612,287,25,878,3926,1822,420,2428213.27
9526,615,55,41,4615,3067,90,899,421739.41
9527,26,193,14,2440,2350,643,1375,2860472.31
9528,53,222,47,2206,482,1300,314,4410943.02
9529,212,115,17,1308,1815,1097,1307,775633.6
9530,556,212,46,174,1801,1505,1377,4165133.28
9531,327,211,33,4890,4304,1726,116,614678.58
9532,246,147,2,3416,1148,51,294,1642632.9
9533,956,169,7,207,1246,953,1540,291488.84
9534,444,251,24,2348,4834,1903,1880,4590277.16
9535,153,203,49,3227,446,1759,214,3092012.95
9536,171,142,39,4540,3948,1850,1802,4992256.02
9537,113,182,28,4697,481,313,1585,298286.82
9538,915,4,38,2808,4672,967,610,4471851.02
9539,233,223,4,1634,4271,779,1003,2170504.5
9540,1092,161,42,1213,2700,811,1078,1749870.48
9541,346,9,9,3969,1561,1304,1406,3238060.3
9542,528,158,21,3689,3025,903,1998,139181.66
9543,76,285,43,1697,1706,918,1873,4185814.63
9544,815,89,39,1327,3834,1440,1397,1795138.21
9545,442,157,26,3306,1420,795,1267,4810155.97
9546,1055,108,9,4479,3800,1833,1838,2092868.88
9547,450,38,29,1509,4208,263,1826,2015369.94
9548,318,92,49,437,2077,1842,782,3708873.73
9549,1088,92,33,4154,3300,600,717,974665.96
9550,837,271,40,4235,2795,84,1430,4033896.94
9551,245,199,26,3709,934,556,787,2088076.16
9552,755,59,18,4299,526,1578,455,3049359.31
9553,542,215,19,4354,2851,827,491,3776263.36
9554,829,83,31,842,285,1602,450,1250502.22
9555,76,286,4,4837,2764,315,1659,1934175.04
9556,406,272,49,3729,3651,1585,711,1013590.85
9557,346,273,16,650,2146,329,417,4978223.0
9558,535,190,25,3548,1474,83,292,4242972.25
9559,304,59,48,3945,4694,804,467,911385.47
9560,54,177,25,626,3665,49,1737,596797.26
9561,567,123,46,3846,449,182,173,3235152.0
9562,954,100,33,955,1134,1974,1848,1261197.48
9563,1083,232,40,4254,113,31,1948,920124.67
9564,326,218,31,2863,4396,521,1275,2754835.95
9565,1047,102,6,1411,225,1749,915,3517732.87
9566,220,177,25,1790,1575,1274,803,4647081.99
9567,547,166,10,1936,3679,986,511,1872960.67
9568,659,7,14,3516,1063,1569,1098,2544652.96
9569,998,112,47,2536,1962,281,582,575557.19
9570,879,87,36,1293,4046,771,1785,4162106.31
9571,98,48,41,3412,4246,364,474,920223.05
9572,758,173,29,1816,4108,385,794,1070488.22
9573,755,275,28,4402,4789,1783,1476,610658.84
9574,698,95,43,17,897,1201,1087,1507760.47
9575,684,107,18,4900,4359,902,1999,3254825.42
9576,293,268,1,3458,4862,1239,40,2886898.68
9577,134,129,48,698,1115,17,1909,4925295.6
9578,155,240,48,1367,4897,1350,335,390958.05
9579,310,187,39,765,3720,1156,106,1766884.99
9580,109,198,3,4613,2072,1396,1464,2276910.96
9581,279,250,48,1737,4974,563,495,2116184.21
9582,790,73,12,4906,0,660,836,4593657.0
9583,701,93,36,4563,1447,887,830,2425457.82
9584,767,223,10,3316,656,996,118,2170976.69
9585,595,89,19,1283,2171,407,452,428680.24
9586,42,271,3,2165,137,1566,1637,2135658.01
9587,909,1,29,287,2081,888,1538,3022793.81
9588,445,43,7,3360,1802,1827,1794,3218885.57
9589,842,181,35,1881,662,857,1478,191681.73
9590,811,109,25,3353,1786,27,164,3354595.33
9591,824,87,41,2717,1030,934,663,1408256.14
9592,297,54,20,1990,4708,479,328,3972979.15
9593,561,216,33,976,757,244,1056,1427277.07
9594,376,108,27,263,633,79,267,1325500.17
9595,789,43,37,3781,707,440,1863,96680.04
9596,465,92,1,706,4107,1913,167,4816804.86
9597,877,223,47,4967,4732,421,266,3416092.11
9598,322,65,5,2099,3847,1571,830,339158.92
9599,326,202,24,4663,3271,767,622,4334890.79
9600,290,226,31,3691,4809,1539,382,3893686.93
9601,834,48,47,4794,2225,889,280,3237823.27
9602,855,188,33,708,1950,1874,1107,2660047.9
9603,789,136,46,893,2234,464,437,4658943.77
9604,210,52,18,4232,2066,1780,567,2615386.43
9605,218,258,2,942,49,1889,1121,184784.6
9606,374,146,17,3071,2506,1137,1350,3960854.1
9607,424,63,37,4373,3788,56,1128,1252295.32
9608,371,158,39,2212,2875,924,1517,970457.21
9609,468,61,48,1293,3896,1387,316,3384554.63
9610,871,292,5,1888,1720,194,368,4511391.21
9611,59,169,14,2196,1479,1369,678,4404682.29
9612,381,104,19,3049,3844,1877,102,322268.42
9613,892,256,42,2662,1845,1533,569,154292.88
9614,475,288,15,2734,3384,1654,392,1539596.58
9615,35,26,5,2960,58,1230,368,1363114.05
9616,917,7,31,391,3587,1391,1490,4044759.37
9617,719,95,23,586,3679,618,1239,2603738.02
9618,1087,44,34,3760,491,31,1640,199433.56
9619,1006,298,48,2497,899,1457,1026,4531053.51
9620,500,36,28,3401,3075,1162,41,1356223.22
9621,479,16,30,4797,4271,144,1073,1278901.49
9622,453,174,8,2026,2843,431,1877,3372976.94
9623,376,116,19,2521,620,407,148,3767742.27
9624,88,114,45,1060,2971,1024,1324,2805056.81
9625,817,189,35,3647,2689,763,1807,4318638.48
9626,110,281,11,1748,1033,1393,1421,4014166.81
9627,43,193,39,4970,1466,315,952,2630819.34
9628,814,139,34,1189,1358,1047,50,2321747.69
9629,148,20,46,1015,1147,1684,531,4378614.53
9630,603,281,48,1837,3613,1068,1258,4903676.73
9631,566,60,24,2683,2576,1017,1871,4855471.59
9632,1068,264,11,464,2882,1182,1372,2412983.5
9633,39,198,7,2274,1299,581,366,2595066.39
9634,761,18,12,2984,1884,1362,1671,3862429.23
9635,150,221,14,3559,985,1171,1418,2522109.6
9636,826,85,20,192,3560,71,939,4134828.09
9637,175,92,32,4865,1107,1303,1265,2928751.47
9638,567,110,34,1686,1679,1066,429,4237028.72
9639,382,278,48,2761,1066,297,459,2595462.92
9640,498,276,24,3794,4241,1509,1636,2439028.36
9641,153,266,47,86,1783,846,217,4873021.63
9642,442,156,37,2004,4959,915,1378,154246.76
9643,693,261,29,1032,4782,1600,714,1338053.89
9644,232,82,25,4511,2830,1890,1858,3814586.47
9645,625,161,21,4540,3358,1217,707,1704538.14
9646,155,80,26,990,682,255,857,2959508.47
9647,665,265,36,1682,2475,1739,258,4175189.31
9648,496,201,50,1461,2002,1778,1053,1514840.25
9649,85,92,30,4000,31,344,1967,2306368.38
9650,307,253,47,2174,847,561,802,115061.78
9651,811,13,10,4089,143,1291,1085,368565.04
9652,799,102,18,511,3711,1197,903,2693708.32
9653,336,67,39,3200,1002,1756,1233,2361566.81
9654,139,293,24,1987,2332,90,109,1996223.76
9655,67,192,19,3956,4188,147,329,4556025.97
9656,584,289,23,1444,2209,337,1355,1264470.91
9657,435,22,48,1907,4826,258,1926,517792.32
9658,822,32,4,4146,1896,1234,205,125364.41
9659,1004,239,9,4247,3352,867,1986,3151104.83
9660,851,163,16,2305,1359,890,1647,3308244.32
9661,431,52,19,501,2199,90,1326,570666.69
9662,731,49,5,2753,3334,1687,520,2244879.77
9663,191,78,48,4297,3429,1134,1775,4216212.19
9664,100,300,38,2253,543,1463,340,2253714.43
9665,982,101,21,1352,4249,713,88,2329122.56
9666,838,195,26,2083,2781,351,201,1683889.3
9667,668,107,25,3803,195,1319,1534,3816657.19
9668,971,107,23,4052,2193,611,897,4519545.08
9669,435,20,42,2065,4132,510,1073,145717.62
9670,422,35,23,2994,2803,72,1974,3142993.7
9671,233,21,40,1886,401,1064,381,4714968.06
9672,59,227,37,1078,3265,1167,577,1445525.94
9673,71,14,37,3522,475,1161,1145,2059840.38
9674,47,202,19,334,3063,1076,1623,2143994.17
9675,621,91,34,507,3476,1228,927,3135829.3
9676,737,292,33,847,1448,1252,554,2304520.61
9677,892,248,36,264,4503,98,1571,4868048.31
9678,800,51,6,3157,1184,1037,671,261062.32
9679,393,25,5,4848,1238,1284,476,3450172.18
9680,1051,244,31,4691,1038,1936,890,3536911.83
9681,91,72,46,3726,3626,1353,370,1996206.8
9682,213,136,44,4195,513,1120,134,3129606.41
9683,214,282,41,945,1145,590,108,4580016.7
9684,53,275,48,1643,1141,854,1096,3392167.09
9685,67,23,24,4000,1429,1218,1825,2661842.97
9686,252,183,4,2017,1222,652,851,3955671.72
9687,532,175,35,1401,3238,588,1121,2750635.88
9688,225,156,26,3395,1549,1051,1109,1079867.46
9689,1022,70,26,4652,1214,1612,851,1203720.26
9690,808,52,46,3013,3026,1305,1773,4029654.67
9691,380,1,29,2143,4346,7,1863,1844972.56
9692,764,283,22,3307,2277,258,1438,914511.05
9693,785,192,18,982,995,193,339,3042456.97
9694,869,25,44,792,2665,681,446,1000194.86
9695,315,41,43,1246,1368,1870,951,3620665.09
9696,272,204,37,3306,1610,590,62,4016994.12
9697,137,244,12,2012,4999,1998,863,1424085.32
9698,799,32,39,4451,1959,1966,1849,4966163.03
9699,502,129,8,2789,1704,1270,288,908356.11
9700,959,106,28,4963,549,925,651,1466727.0
9701,479,216,40,219,3040,457,1156,1478029.78
9702,505,15,3,2388,268,692,650,1269055.0
9703,389,146,23,3132,2931,796,1746,2084626.05
9704,741,229,19,4006,4704,1001,1179,1668117.24
